year,month,rank_ME,rank_Abr_12,nstocks,ret_vw
1984,9,1,1,1514,-1.1712
1984,9,1,2,1192,-0.2754
1984,9,1,3,1016,-0.2941
1984,9,1,4,1071,0.1999
1984,9,1,5,1355,-1.2578
1984,9,2,1,519,-2.3549
1984,9,2,2,480,-0.9002
1984,9,2,3,432,-1.2843
1984,9,2,4,449,-1.0840
1984,9,2,5,549,-1.0595
1984,9,3,1,435,-1.4220
1984,9,3,2,496,-0.3185
1984,9,3,3,489,-0.4227
1984,9,3,4,474,-0.0943
1984,9,3,5,456,-0.2696
1984,10,1,1,1487,-3.7596
1984,10,1,2,1174,-2.6471
1984,10,1,3,990,-2.3035
1984,10,1,4,1032,-2.2728
1984,10,1,5,1336,-2.4668
1984,10,2,1,489,-2.0915
1984,10,2,2,459,-1.6134
1984,10,2,3,402,-0.7376
1984,10,2,4,423,-1.3594
1984,10,2,5,518,-0.7160
1984,10,3,1,400,-0.7725
1984,10,3,2,464,0.4587
1984,10,3,3,462,0.6778
1984,10,3,4,441,0.9857
1984,10,3,5,419,-0.2066
1984,11,1,1,1467,-5.1919
1984,11,1,2,1199,-2.8393
1984,11,1,3,987,-2.8810
1984,11,1,4,1055,-1.9611
1984,11,1,5,1338,-3.6331
1984,11,2,1,487,-3.8600
1984,11,2,2,479,-1.5783
1984,11,2,3,427,-1.2778
1984,11,2,4,449,-0.9963
1984,11,2,5,545,-2.8780
1984,11,3,1,428,-1.5100
1984,11,3,2,480,-1.0178
1984,11,3,3,487,-0.7475
1984,11,3,4,468,-0.5960
1984,11,3,5,447,-1.2008
1984,12,1,1,1530,-0.0686
1984,12,1,2,1250,0.7613
1984,12,1,3,1009,1.4428
1984,12,1,4,1107,1.1143
1984,12,1,5,1394,0.3896
1984,12,2,1,495,1.8886
1984,12,2,2,479,1.6792
1984,12,2,3,434,2.9272
1984,12,2,4,462,2.5819
1984,12,2,5,548,2.6900
1984,12,3,1,429,1.9995
1984,12,3,2,489,1.9838
1984,12,3,3,493,2.0416
1984,12,3,4,483,2.1918
1984,12,3,5,453,2.7241
1985,1,1,1,1519,15.4190
1985,1,1,2,1213,12.6656
1985,1,1,3,979,13.3542
1985,1,1,4,1100,11.8557
1985,1,1,5,1393,14.8508
1985,1,2,1,484,13.3890
1985,1,2,2,472,11.1013
1985,1,2,3,426,10.1534
1985,1,2,4,451,11.1367
1985,1,2,5,539,13.3165
1985,1,3,1,405,9.1324
1985,1,3,2,472,8.0160
1985,1,3,3,468,7.4174
1985,1,3,4,466,7.4939
1985,1,3,5,424,7.6238
1985,2,1,1,1487,3.6267
1985,2,1,2,1191,3.6579
1985,2,1,3,972,2.6425
1985,2,1,4,1080,2.9509
1985,2,1,5,1391,3.9967
1985,2,2,1,464,1.3079
1985,2,2,2,460,1.7403
1985,2,2,3,426,2.0387
1985,2,2,4,430,3.0619
1985,2,2,5,538,2.4927
1985,2,3,1,395,1.2326
1985,2,3,2,481,1.5713
1985,2,3,3,460,1.9796
1985,2,3,4,462,1.4480
1985,2,3,5,426,1.0643
1985,3,1,1,1511,-3.3730
1985,3,1,2,1197,-1.7781
1985,3,1,3,982,-1.2116
1985,3,1,4,1107,-0.4786
1985,3,1,5,1450,-2.4926
1985,3,2,1,466,-2.6338
1985,3,2,2,472,-1.7145
1985,3,2,3,438,-1.1207
1985,3,2,4,447,-2.8114
1985,3,2,5,547,-3.2411
1985,3,3,1,400,0.1492
1985,3,3,2,488,0.4095
1985,3,3,3,479,0.4932
1985,3,3,4,483,0.4394
1985,3,3,5,444,-1.1044
1985,4,1,1,1505,-2.6266
1985,4,1,2,1144,-1.2762
1985,4,1,3,943,-0.9380
1985,4,1,4,1093,-1.1042
1985,4,1,5,1458,-1.8245
1985,4,2,1,439,-2.2548
1985,4,2,2,436,-1.3863
1985,4,2,3,423,-1.2303
1985,4,2,4,431,-1.2924
1985,4,2,5,545,-2.0877
1985,4,3,1,367,-1.3541
1985,4,3,2,445,-0.6780
1985,4,3,3,457,0.3768
1985,4,3,4,460,-0.9614
1985,4,3,5,414,-1.3015
1985,5,1,1,1533,2.4706
1985,5,1,2,1156,2.7412
1985,5,1,3,969,2.8012
1985,5,1,4,1096,2.5556
1985,5,1,5,1474,3.3979
1985,5,2,1,475,3.9369
1985,5,2,2,456,3.1902
1985,5,2,3,436,3.9468
1985,5,2,4,448,3.5129
1985,5,2,5,556,4.1235
1985,5,3,1,382,6.1381
1985,5,3,2,474,6.2115
1985,5,3,3,479,5.4341
1985,5,3,4,492,6.0845
1985,5,3,5,429,6.6473
1985,6,1,1,1592,-0.6072
1985,6,1,2,1207,0.7800
1985,6,1,3,1027,1.4368
1985,6,1,4,1106,0.7286
1985,6,1,5,1506,0.3591
1985,6,2,1,484,0.1764
1985,6,2,2,465,0.6083
1985,6,2,3,434,1.4796
1985,6,2,4,464,1.7592
1985,6,2,5,557,1.0798
1985,6,3,1,386,1.5839
1985,6,3,2,481,2.3757
1985,6,3,3,484,1.4007
1985,6,3,4,494,1.5725
1985,6,3,5,430,2.2820
1985,7,1,1,1515,2.5447
1985,7,1,2,1158,2.4348
1985,7,1,3,982,2.0599
1985,7,1,4,1026,2.5514
1985,7,1,5,1457,2.9672
1985,7,2,1,452,2.7466
1985,7,2,2,445,3.1941
1985,7,2,3,418,1.8048
1985,7,2,4,439,3.0469
1985,7,2,5,531,2.5169
1985,7,3,1,348,-0.1051
1985,7,3,2,439,-0.4453
1985,7,3,3,463,-0.2077
1985,7,3,4,460,-0.1045
1985,7,3,5,405,-0.2924
1985,8,1,1,1490,-1.3116
1985,8,1,2,1153,-0.5172
1985,8,1,3,974,-0.8096
1985,8,1,4,1013,-0.4455
1985,8,1,5,1444,-1.3595
1985,8,2,1,454,-0.3257
1985,8,2,2,445,-0.8692
1985,8,2,3,433,-1.2878
1985,8,2,4,431,-0.7419
1985,8,2,5,538,-1.5430
1985,8,3,1,392,-0.5658
1985,8,3,2,476,-0.3148
1985,8,3,3,478,-0.1208
1985,8,3,4,499,-0.5241
1985,8,3,5,420,-0.5563
1985,9,1,1,1539,-6.2296
1985,9,1,2,1188,-5.0037
1985,9,1,3,1011,-4.9800
1985,9,1,4,1062,-5.1472
1985,9,1,5,1509,-6.7790
1985,9,2,1,469,-6.7271
1985,9,2,2,454,-4.6156
1985,9,2,3,441,-5.1558
1985,9,2,4,441,-5.3784
1985,9,2,5,543,-6.8568
1985,9,3,1,400,-3.9061
1985,9,3,2,479,-3.2595
1985,9,3,3,483,-3.1241
1985,9,3,4,499,-3.3743
1985,9,3,5,426,-3.5868
1985,10,1,1,1511,1.3926
1985,10,1,2,1113,2.5519
1985,10,1,3,975,2.3427
1985,10,1,4,1030,3.3099
1985,10,1,5,1470,3.1102
1985,10,2,1,446,2.7299
1985,10,2,2,426,3.3179
1985,10,2,3,427,3.4708
1985,10,2,4,421,3.4268
1985,10,2,5,520,4.4376
1985,10,3,1,358,4.7201
1985,10,3,2,446,3.5489
1985,10,3,3,446,4.1267
1985,10,3,4,454,4.0320
1985,10,3,5,393,4.8343
1985,11,1,1,1518,6.3338
1985,11,1,2,1103,5.7431
1985,11,1,3,997,5.1691
1985,11,1,4,1008,5.6555
1985,11,1,5,1467,6.8204
1985,11,2,1,466,6.9527
1985,11,2,2,442,7.1081
1985,11,2,3,433,7.2498
1985,11,2,4,436,7.1672
1985,11,2,5,536,8.5550
1985,11,3,1,370,6.5740
1985,11,3,2,476,7.6253
1985,11,3,3,472,7.4055
1985,11,3,4,475,7.1869
1985,11,3,5,411,5.8914
1985,12,1,1,1570,3.6100
1985,12,1,2,1139,4.3510
1985,12,1,3,1043,3.9021
1985,12,1,4,1024,4.7541
1985,12,1,5,1497,4.2561
1985,12,2,1,480,3.9181
1985,12,2,2,452,4.2805
1985,12,2,3,428,4.8430
1985,12,2,4,437,4.7628
1985,12,2,5,552,5.2940
1985,12,3,1,365,4.2395
1985,12,3,2,475,5.0456
1985,12,3,3,479,4.3150
1985,12,3,4,481,4.9739
1985,12,3,5,424,3.4117
1986,1,1,1,1528,2.1536
1986,1,1,2,1080,1.6108
1986,1,1,3,1024,2.4750
1986,1,1,4,1012,2.6799
1986,1,1,5,1482,3.8970
1986,1,2,1,477,1.0913
1986,1,2,2,436,0.2043
1986,1,2,3,421,1.0334
1986,1,2,4,427,0.7516
1986,1,2,5,536,2.4416
1986,1,3,1,354,0.2316
1986,1,3,2,448,1.1578
1986,1,3,3,452,0.6616
1986,1,3,4,458,0.4461
1986,1,3,5,395,-0.2206
1986,2,1,1,1539,5.4130
1986,2,1,2,1081,6.3007
1986,2,1,3,994,6.2631
1986,2,1,4,994,6.6519
1986,2,1,5,1477,6.8264
1986,2,2,1,474,7.3764
1986,2,2,2,420,5.6828
1986,2,2,3,415,6.2153
1986,2,2,4,422,7.9149
1986,2,2,5,531,6.9741
1986,2,3,1,361,8.0026
1986,2,3,2,450,8.6721
1986,2,3,3,452,8.0102
1986,2,3,4,467,6.8886
1986,2,3,5,407,7.0149
1986,3,1,1,1554,4.7048
1986,3,1,2,1107,3.7567
1986,3,1,3,1016,5.2574
1986,3,1,4,990,5.4923
1986,3,1,5,1489,5.2553
1986,3,2,1,479,5.0768
1986,3,2,2,434,5.3912
1986,3,2,3,413,6.4812
1986,3,2,4,441,5.6208
1986,3,2,5,553,4.8349
1986,3,3,1,375,5.4074
1986,3,3,2,456,5.8709
1986,3,3,3,465,6.0327
1986,3,3,4,480,5.2730
1986,3,3,5,417,4.6329
1986,4,1,1,1525,0.4547
1986,4,1,2,1073,1.4620
1986,4,1,3,1010,1.9570
1986,4,1,4,938,2.1688
1986,4,1,5,1463,2.9365
1986,4,2,1,469,0.7889
1986,4,2,2,420,1.0148
1986,4,2,3,399,0.7410
1986,4,2,4,430,1.7061
1986,4,2,5,539,2.8532
1986,4,3,1,362,0.0129
1986,4,3,2,429,-0.5655
1986,4,3,3,444,-0.9327
1986,4,3,4,451,-0.9231
1986,4,3,5,390,-0.0128
1986,5,1,1,1544,3.3124
1986,5,1,2,1092,4.4410
1986,5,1,3,1033,3.9615
1986,5,1,4,942,3.0186
1986,5,1,5,1482,4.2797
1986,5,2,1,487,3.0534
1986,5,2,2,435,3.3483
1986,5,2,3,405,4.2775
1986,5,2,4,437,4.0504
1986,5,2,5,541,4.0511
1986,5,3,1,392,4.6526
1986,5,3,2,444,6.1362
1986,5,3,3,469,5.3463
1986,5,3,4,484,4.8064
1986,5,3,5,414,5.9104
1986,6,1,1,1580,-0.6213
1986,6,1,2,1167,-0.1093
1986,6,1,3,1086,-0.1719
1986,6,1,4,1002,0.0624
1986,6,1,5,1530,-0.0632
1986,6,2,1,506,-1.1805
1986,6,2,2,457,-0.0094
1986,6,2,3,418,1.1167
1986,6,2,4,452,1.1340
1986,6,2,5,554,-0.3676
1986,6,3,1,395,0.8787
1986,6,3,2,454,2.3794
1986,6,3,3,484,1.9711
1986,6,3,4,488,2.1954
1986,6,3,5,420,0.6799
1986,7,1,1,1513,-10.0876
1986,7,1,2,1119,-8.8081
1986,7,1,3,1043,-7.4273
1986,7,1,4,940,-7.6665
1986,7,1,5,1463,-9.8883
1986,7,2,1,486,-10.8774
1986,7,2,2,433,-8.2929
1986,7,2,3,403,-7.0503
1986,7,2,4,442,-8.7982
1986,7,2,5,532,-10.6156
1986,7,3,1,363,-5.3824
1986,7,3,2,420,-5.0091
1986,7,3,3,446,-5.4680
1986,7,3,4,455,-4.6224
1986,7,3,5,388,-6.3376
1986,8,1,1,1522,1.4627
1986,8,1,2,1111,1.2042
1986,8,1,3,1035,1.0624
1986,8,1,4,949,1.2341
1986,8,1,5,1454,1.0820
1986,8,2,1,514,4.0228
1986,8,2,2,452,4.0603
1986,8,2,3,425,4.6547
1986,8,2,4,457,4.1711
1986,8,2,5,545,4.5675
1986,8,3,1,384,7.3885
1986,8,3,2,438,7.2885
1986,8,3,3,467,6.9928
1986,8,3,4,473,7.0322
1986,8,3,5,425,6.4982
1986,9,1,1,1603,-6.6543
1986,9,1,2,1160,-5.8228
1986,9,1,3,1101,-5.9107
1986,9,1,4,989,-6.3498
1986,9,1,5,1477,-7.3675
1986,9,2,1,530,-6.0454
1986,9,2,2,477,-5.4375
1986,9,2,3,441,-5.3816
1986,9,2,4,473,-6.8388
1986,9,2,5,554,-7.4699
1986,9,3,1,393,-7.1765
1986,9,3,2,445,-7.0326
1986,9,3,3,484,-7.6099
1986,9,3,4,480,-8.5698
1986,9,3,5,429,-8.2865
1986,10,1,1,1559,2.4164
1986,10,1,2,1120,3.1142
1986,10,1,3,1049,3.0076
1986,10,1,4,940,3.1315
1986,10,1,5,1431,3.2710
1986,10,2,1,508,4.1042
1986,10,2,2,460,4.2583
1986,10,2,3,408,3.3549
1986,10,2,4,443,4.3889
1986,10,2,5,524,5.8995
1986,10,3,1,348,4.8731
1986,10,3,2,413,6.3307
1986,10,3,3,451,5.3147
1986,10,3,4,445,6.0727
1986,10,3,5,404,7.2099
1986,11,1,1,1580,-0.0105
1986,11,1,2,1136,0.2968
1986,11,1,3,1037,-0.5747
1986,11,1,4,934,-0.4677
1986,11,1,5,1456,-1.3286
1986,11,2,1,523,0.2992
1986,11,2,2,476,0.5543
1986,11,2,3,420,0.4411
1986,11,2,4,466,0.2342
1986,11,2,5,539,0.8246
1986,11,3,1,368,2.5167
1986,11,3,2,427,2.3816
1986,11,3,3,470,2.2319
1986,11,3,4,469,2.4871
1986,11,3,5,426,2.9724
1986,12,1,1,1649,-3.3751
1986,12,1,2,1187,-2.7256
1986,12,1,3,1070,-3.1755
1986,12,1,4,1011,-2.0357
1986,12,1,5,1517,-2.9864
1986,12,2,1,530,-2.2232
1986,12,2,2,483,-1.5833
1986,12,2,3,445,-1.9121
1986,12,2,4,467,-2.4873
1986,12,2,5,551,-3.0203
1986,12,3,1,379,-3.9370
1986,12,3,2,435,-1.9437
1986,12,3,3,475,-2.8580
1986,12,3,4,470,-3.0485
1986,12,3,5,432,-2.7083
1987,1,1,1,1624,10.5043
1987,1,1,2,1160,10.9592
1987,1,1,3,1043,11.2768
1987,1,1,4,969,11.0989
1987,1,1,5,1498,12.3043
1987,1,2,1,516,12.6180
1987,1,2,2,461,12.1185
1987,1,2,3,432,10.8933
1987,1,2,4,457,12.3118
1987,1,2,5,536,15.0653
1987,1,3,1,357,13.3852
1987,1,3,2,411,13.3514
1987,1,3,3,458,12.7850
1987,1,3,4,448,13.1438
1987,1,3,5,404,15.6512
1987,2,1,1,1627,9.2615
1987,2,1,2,1148,7.6541
1987,2,1,3,1005,7.7587
1987,2,1,4,938,7.9465
1987,2,1,5,1466,8.9732
1987,2,2,1,510,8.9576
1987,2,2,2,466,7.6583
1987,2,2,3,439,7.5227
1987,2,2,4,447,7.6413
1987,2,2,5,541,9.2968
1987,2,3,1,357,5.5255
1987,2,3,2,420,2.4452
1987,2,3,3,459,4.3079
1987,2,3,4,445,4.2777
1987,2,3,5,399,5.4746
1987,3,1,1,1665,2.1597
1987,3,1,2,1162,2.9856
1987,3,1,3,1018,3.5137
1987,3,1,4,991,2.0318
1987,3,1,5,1534,2.9888
1987,3,2,1,513,1.8444
1987,3,2,2,479,2.0120
1987,3,2,3,441,2.5431
1987,3,2,4,456,1.8952
1987,3,2,5,556,1.9075
1987,3,3,1,373,4.5803
1987,3,3,2,437,3.1752
1987,3,3,3,466,2.8510
1987,3,3,4,460,2.4346
1987,3,3,5,412,2.5122
1987,4,1,1,1637,-2.5828
1987,4,1,2,1159,-2.6903
1987,4,1,3,1003,-2.9772
1987,4,1,4,1029,-2.9395
1987,4,1,5,1500,-1.9275
1987,4,2,1,501,-2.3802
1987,4,2,2,470,-3.4430
1987,4,2,3,434,-2.7545
1987,4,2,4,449,-3.2159
1987,4,2,5,534,-1.9062
1987,4,3,1,354,0.5625
1987,4,3,2,420,-1.6865
1987,4,3,3,437,-0.7267
1987,4,3,4,439,-1.1207
1987,4,3,5,390,-0.4752
1987,5,1,1,1651,0.5423
1987,5,1,2,1163,0.5117
1987,5,1,3,991,0.1065
1987,5,1,4,1078,0.0033
1987,5,1,5,1500,0.0010
1987,5,2,1,519,1.2660
1987,5,2,2,472,0.2469
1987,5,2,3,427,0.1117
1987,5,2,4,473,0.3316
1987,5,2,5,547,0.0723
1987,5,3,1,382,1.3332
1987,5,3,2,436,0.8135
1987,5,3,3,461,0.7994
1987,5,3,4,466,0.4079
1987,5,3,5,420,1.1879
1987,6,1,1,1733,1.8680
1987,6,1,2,1218,2.7065
1987,6,1,3,1052,2.7311
1987,6,1,4,1168,2.7434
1987,6,1,5,1587,1.8598
1987,6,2,1,534,2.4711
1987,6,2,2,482,3.4432
1987,6,2,3,437,3.4407
1987,6,2,4,482,2.9846
1987,6,2,5,550,1.6613
1987,6,3,1,388,3.8021
1987,6,3,2,443,5.5513
1987,6,3,3,468,4.7963
1987,6,3,4,479,5.0884
1987,6,3,5,432,3.8357
1987,7,1,1,1680,2.6272
1987,7,1,2,1181,2.8219
1987,7,1,3,1020,3.4595
1987,7,1,4,1130,3.1318
1987,7,1,5,1528,3.4486
1987,7,2,1,503,4.1633
1987,7,2,2,470,3.7744
1987,7,2,3,416,4.6110
1987,7,2,4,456,4.0216
1987,7,2,5,524,3.4497
1987,7,3,1,354,5.0238
1987,7,3,2,408,5.2183
1987,7,3,3,430,5.0725
1987,7,3,4,445,4.5617
1987,7,3,5,409,4.6816
1987,8,1,1,1704,1.6523
1987,8,1,2,1177,1.5708
1987,8,1,3,1027,2.5427
1987,8,1,4,1147,2.8014
1987,8,1,5,1548,2.1961
1987,8,2,1,516,3.0754
1987,8,2,2,485,3.3388
1987,8,2,3,434,3.1554
1987,8,2,4,451,4.6005
1987,8,2,5,525,4.1668
1987,8,3,1,383,3.1448
1987,8,3,2,435,3.4322
1987,8,3,3,454,3.8754
1987,8,3,4,481,4.0816
1987,8,3,5,427,4.3890
1987,9,1,1,1799,-1.2644
1987,9,1,2,1224,-1.2936
1987,9,1,3,1087,-0.9397
1987,9,1,4,1210,-1.0134
1987,9,1,5,1623,-1.5048
1987,9,2,1,530,-1.2388
1987,9,2,2,480,-1.8236
1987,9,2,3,448,-1.6996
1987,9,2,4,469,-1.4817
1987,9,2,5,537,-1.6050
1987,9,3,1,384,-2.0947
1987,9,3,2,449,-1.6458
1987,9,3,3,460,-2.5027
1987,9,3,4,488,-1.9864
1987,9,3,5,435,-2.6885
1987,10,1,1,1782,-32.2715
1987,10,1,2,1163,-30.3243
1987,10,1,3,1057,-29.1097
1987,10,1,4,1184,-31.4007
1987,10,1,5,1599,-31.5195
1987,10,2,1,504,-30.9548
1987,10,2,2,448,-28.7733
1987,10,2,3,420,-28.4511
1987,10,2,4,450,-29.5856
1987,10,2,5,517,-32.2497
1987,10,3,1,348,-23.1901
1987,10,3,2,422,-20.4439
1987,10,3,3,425,-20.5639
1987,10,3,4,458,-21.1465
1987,10,3,5,395,-23.7651
1987,11,1,1,1827,-6.9682
1987,11,1,2,1282,-5.2205
1987,11,1,3,1103,-5.0527
1987,11,1,4,1226,-4.7142
1987,11,1,5,1614,-6.0965
1987,11,2,1,553,-5.3230
1987,11,2,2,484,-3.6094
1987,11,2,3,450,-2.9570
1987,11,2,4,463,-4.5011
1987,11,2,5,534,-6.2704
1987,11,3,1,393,-7.4694
1987,11,3,2,433,-7.6597
1987,11,3,3,443,-7.4343
1987,11,3,4,482,-7.7439
1987,11,3,5,445,-7.9550
1987,12,1,1,1866,5.2394
1987,12,1,2,1356,5.5616
1987,12,1,3,1208,5.3982
1987,12,1,4,1302,5.7738
1987,12,1,5,1674,6.9936
1987,12,2,1,555,10.1291
1987,12,2,2,499,8.5962
1987,12,2,3,480,9.2847
1987,12,2,4,483,10.2284
1987,12,2,5,558,13.4843
1987,12,3,1,400,8.7372
1987,12,3,2,446,7.8689
1987,12,3,3,454,7.7009
1987,12,3,4,494,7.2325
1987,12,3,5,445,8.6923
1988,1,1,1,1832,6.5141
1988,1,1,2,1378,5.1615
1988,1,1,3,1211,4.3880
1988,1,1,4,1313,5.3301
1988,1,1,5,1653,4.9698
1988,1,2,1,544,2.6608
1988,1,2,2,495,3.3945
1988,1,2,3,474,3.1110
1988,1,2,4,476,2.1697
1988,1,2,5,548,2.0709
1988,1,3,1,379,3.1820
1988,1,3,2,428,4.3840
1988,1,3,3,445,3.5888
1988,1,3,4,481,3.8170
1988,1,3,5,430,2.9139
1988,2,1,1,1801,7.7540
1988,2,1,2,1393,8.1900
1988,2,1,3,1213,8.1820
1988,2,1,4,1272,8.5789
1988,2,1,5,1642,8.1702
1988,2,2,1,541,9.3538
1988,2,2,2,495,9.3093
1988,2,2,3,473,8.7223
1988,2,2,4,473,10.0245
1988,2,2,5,542,10.0842
1988,2,3,1,373,6.6316
1988,2,3,2,443,5.0493
1988,2,3,3,463,4.5697
1988,2,3,4,486,5.0078
1988,2,3,5,424,5.6950
1988,3,1,1,1867,5.0146
1988,3,1,2,1460,5.8742
1988,3,1,3,1241,5.8635
1988,3,1,4,1266,5.4418
1988,3,1,5,1701,6.3963
1988,3,2,1,555,3.2832
1988,3,2,2,521,3.2215
1988,3,2,3,492,4.4163
1988,3,2,4,495,3.6406
1988,3,2,5,559,4.5965
1988,3,3,1,397,-1.4078
1988,3,3,2,473,-2.2577
1988,3,3,3,483,-3.0756
1988,3,3,4,502,-2.4680
1988,3,3,5,439,-2.3343
1988,4,1,1,1847,1.6928
1988,4,1,2,1441,2.1825
1988,4,1,3,1227,1.5645
1988,4,1,4,1246,2.1273
1988,4,1,5,1719,2.2225
1988,4,2,1,543,1.6061
1988,4,2,2,506,2.0509
1988,4,2,3,482,2.3548
1988,4,2,4,471,2.1975
1988,4,2,5,549,2.0528
1988,4,3,1,379,1.0820
1988,4,3,2,448,1.1332
1988,4,3,3,459,0.6447
1988,4,3,4,466,1.0508
1988,4,3,5,420,1.3735
1988,5,1,1,1807,-3.2648
1988,5,1,2,1437,-2.1332
1988,5,1,3,1214,-2.0463
1988,5,1,4,1247,-1.8280
1988,5,1,5,1731,-2.5447
1988,5,2,1,537,-1.4192
1988,5,2,2,511,-1.3984
1988,5,2,3,484,-1.1771
1988,5,2,4,488,-1.8669
1988,5,2,5,571,-2.0874
1988,5,3,1,397,-0.6315
1988,5,3,2,475,0.2901
1988,5,3,3,481,-0.1419
1988,5,3,4,492,0.5858
1988,5,3,5,439,0.4154
1988,6,1,1,1865,6.7286
1988,6,1,2,1479,7.1522
1988,6,1,3,1243,6.9060
1988,6,1,4,1314,6.4816
1988,6,1,5,1807,7.3054
1988,6,2,1,541,8.2599
1988,6,2,2,519,7.1090
1988,6,2,3,495,7.3703
1988,6,2,4,506,7.9027
1988,6,2,5,593,8.2385
1988,6,3,1,401,6.3568
1988,6,3,2,479,4.1808
1988,6,3,3,484,5.3589
1988,6,3,4,496,4.1586
1988,6,3,5,440,4.9833
1988,7,1,1,1791,-0.4949
1988,7,1,2,1388,-0.5748
1988,7,1,3,1163,0.0814
1988,7,1,4,1224,-0.9643
1988,7,1,5,1726,-0.3744
1988,7,2,1,508,-1.8153
1988,7,2,2,485,-1.4471
1988,7,2,3,462,-1.3407
1988,7,2,4,478,-1.7814
1988,7,2,5,562,-2.2551
1988,7,3,1,364,-1.7504
1988,7,3,2,451,-1.0430
1988,7,3,3,451,-1.3880
1988,7,3,4,464,-0.2111
1988,7,3,5,399,-1.0493
1988,8,1,1,1778,-2.1418
1988,8,1,2,1345,-1.7416
1988,8,1,3,1143,-2.1792
1988,8,1,4,1213,-1.8274
1988,8,1,5,1735,-2.8674
1988,8,2,1,520,-3.2540
1988,8,2,2,499,-2.9656
1988,8,2,3,477,-3.6407
1988,8,2,4,470,-2.6805
1988,8,2,5,578,-3.4729
1988,8,3,1,384,-3.3509
1988,8,3,2,468,-3.1979
1988,8,3,3,467,-3.4249
1988,8,3,4,486,-2.5755
1988,8,3,5,417,-3.0862
1988,9,1,1,1818,1.9895
1988,9,1,2,1364,2.4063
1988,9,1,3,1179,2.6886
1988,9,1,4,1233,2.7465
1988,9,1,5,1814,2.7952
1988,9,2,1,527,2.5325
1988,9,2,2,512,3.3901
1988,9,2,3,487,2.9179
1988,9,2,4,481,3.5667
1988,9,2,5,586,3.0764
1988,9,3,1,395,3.6464
1988,9,3,2,475,4.2354
1988,9,3,3,478,4.6619
1988,9,3,4,480,3.6687
1988,9,3,5,419,4.0276
1988,10,1,1,1694,-2.4108
1988,10,1,2,1269,-1.4086
1988,10,1,3,1134,-1.2553
1988,10,1,4,1204,-0.5902
1988,10,1,5,1745,-1.6312
1988,10,2,1,487,-0.9264
1988,10,2,2,475,-0.2844
1988,10,2,3,457,-0.0957
1988,10,2,4,458,-0.8710
1988,10,2,5,562,-1.0565
1988,10,3,1,361,1.8773
1988,10,3,2,432,2.5111
1988,10,3,3,456,2.1643
1988,10,3,4,448,2.2698
1988,10,3,5,370,2.7038
1988,11,1,1,1709,-4.5083
1988,11,1,2,1235,-3.8965
1988,11,1,3,1099,-3.9292
1988,11,1,4,1183,-3.9066
1988,11,1,5,1727,-3.7265
1988,11,2,1,508,-2.3680
1988,11,2,2,489,-2.7942
1988,11,2,3,454,-3.2832
1988,11,2,4,477,-2.5274
1988,11,2,5,585,-2.8698
1988,11,3,1,386,-2.3054
1988,11,3,2,455,-1.3714
1988,11,3,3,483,-1.2145
1988,11,3,4,469,-1.0619
1988,11,3,5,389,-1.7795
1988,12,1,1,1792,3.9740
1988,12,1,2,1251,3.9475
1988,12,1,3,1130,4.0250
1988,12,1,4,1248,4.1607
1988,12,1,5,1777,4.3747
1988,12,2,1,512,4.8308
1988,12,2,2,494,4.3241
1988,12,2,3,454,4.9949
1988,12,2,4,485,5.1274
1988,12,2,5,609,5.1822
1988,12,3,1,389,2.8849
1988,12,3,2,456,2.3619
1988,12,3,3,480,2.3899
1988,12,3,4,477,1.8198
1988,12,3,5,398,1.8922
1989,1,1,1,1768,4.1685
1989,1,1,2,1155,4.6792
1989,1,1,3,1062,5.1012
1989,1,1,4,1209,5.7290
1989,1,1,5,1760,5.9106
1989,1,2,1,509,4.7255
1989,1,2,2,470,5.4023
1989,1,2,3,428,4.7733
1989,1,2,4,474,4.2687
1989,1,2,5,595,4.8994
1989,1,3,1,375,7.2181
1989,1,3,2,443,6.6784
1989,1,3,3,460,6.5348
1989,1,3,4,447,6.4555
1989,1,3,5,365,6.6823
1989,2,1,1,1730,-0.0503
1989,2,1,2,1040,0.7542
1989,2,1,3,1007,1.2928
1989,2,1,4,1150,0.2257
1989,2,1,5,1744,0.7734
1989,2,2,1,493,0.7313
1989,2,2,2,455,1.0553
1989,2,2,3,427,1.3254
1989,2,2,4,463,0.5099
1989,2,2,5,578,0.6144
1989,2,3,1,354,-1.8752
1989,2,3,2,429,-1.7598
1989,2,3,3,442,-2.2962
1989,2,3,4,449,-2.7536
1989,2,3,5,352,-2.1397
1989,3,1,1,1737,2.3005
1989,3,1,2,1054,2.5558
1989,3,1,3,1021,2.4317
1989,3,1,4,1179,2.7077
1989,3,1,5,1747,4.2768
1989,3,2,1,499,2.9350
1989,3,2,2,467,3.2836
1989,3,2,3,442,2.9873
1989,3,2,4,486,2.4019
1989,3,2,5,582,2.0061
1989,3,3,1,374,0.2255
1989,3,3,2,454,2.1981
1989,3,3,3,453,1.8167
1989,3,3,4,460,2.3266
1989,3,3,5,362,1.7747
1989,4,1,1,1692,2.9498
1989,4,1,2,1035,3.9424
1989,4,1,3,997,3.1999
1989,4,1,4,1156,3.8642
1989,4,1,5,1731,3.8605
1989,4,2,1,476,5.0324
1989,4,2,2,456,5.4813
1989,4,2,3,418,4.5903
1989,4,2,4,482,5.4629
1989,4,2,5,578,6.0083
1989,4,3,1,350,5.1563
1989,4,3,2,432,5.0694
1989,4,3,3,433,5.6002
