year,month,rank_ME,rank_dROE_12,nstocks,ret_vw
1996,1,1,4,1014,-0.6202
1996,1,1,5,1586,-0.1027
1996,1,2,1,600,0.1369
1996,1,2,2,522,0.3917
1996,1,2,3,446,0.3411
1996,1,2,4,528,-1.1131
1996,1,2,5,583,-1.1297
1996,1,3,1,379,2.6710
1996,1,3,2,453,2.3263
1996,1,3,3,462,3.7676
1996,1,3,4,495,2.3633
1996,1,3,5,431,3.0552
1996,2,1,1,1818,2.6818
1996,2,1,2,1077,2.3364
1996,2,1,3,750,2.8614
1996,2,1,4,985,3.6974
1996,2,1,5,1583,4.5459
1996,2,2,1,604,4.0549
1996,2,2,2,523,2.2772
1996,2,2,3,442,2.5407
1996,2,2,4,532,4.1823
1996,2,2,5,587,5.4312
1996,2,3,1,400,1.1355
1996,2,3,2,467,1.0264
1996,2,3,3,490,0.1205
1996,2,3,4,497,1.8461
1996,2,3,5,456,2.4749
1996,3,1,1,1838,2.8101
1996,3,1,2,1129,4.1338
1996,3,1,3,769,3.4467
1996,3,1,4,997,3.6117
1996,3,1,5,1631,3.1297
1996,3,2,1,617,2.5346
1996,3,2,2,547,3.2479
1996,3,2,3,451,3.9484
1996,3,2,4,549,2.0907
1996,3,2,5,608,1.6501
1996,3,3,1,409,1.1942
1996,3,3,2,494,1.6547
1996,3,3,3,496,1.5143
1996,3,3,4,515,0.1024
1996,3,3,5,481,0.5756
1996,4,1,1,1806,9.0155
1996,4,1,2,1107,7.9181
1996,4,1,3,756,6.8412
1996,4,1,4,937,9.0830
1996,4,1,5,1596,11.5256
1996,4,2,1,594,7.7519
1996,4,2,2,523,5.6156
1996,4,2,3,428,4.1895
1996,4,2,4,516,5.5288
1996,4,2,5,597,8.0383
1996,4,3,1,375,2.7267
1996,4,3,2,460,2.7582
1996,4,3,3,459,0.5288
1996,4,3,4,476,2.0363
1996,4,3,5,442,3.7955
1996,5,1,1,1796,9.0365
1996,5,1,2,1142,8.1077
1996,5,1,3,786,7.0702
1996,5,1,4,925,7.2296
1996,5,1,5,1609,9.5777
1996,5,2,1,617,6.2794
1996,5,2,2,557,4.2526
1996,5,2,3,460,3.9977
1996,5,2,4,544,3.9357
1996,5,2,5,628,5.1552
1996,5,3,1,418,2.1522
1996,5,3,2,514,2.7298
1996,5,3,3,474,2.6928
1996,5,3,4,499,3.0702
1996,5,3,5,496,2.3585
1996,6,1,1,1882,-7.6979
1996,6,1,2,1182,-4.8823
1996,6,1,3,818,-3.6041
1996,6,1,4,972,-4.1797
1996,6,1,5,1651,-7.4219
1996,6,2,1,645,-6.8623
1996,6,2,2,580,-2.9460
1996,6,2,3,480,-2.1694
1996,6,2,4,545,-3.0470
1996,6,2,5,649,-5.3464
1996,6,3,1,433,-2.0012
1996,6,3,2,521,0.0832
1996,6,3,3,494,1.2529
1996,6,3,4,505,0.4575
1996,6,3,5,501,-1.1419
1996,7,1,1,1787,-11.4564
1996,7,1,2,1141,-7.4858
1996,7,1,3,778,-7.0804
1996,7,1,4,916,-7.5720
1996,7,1,5,1598,-12.0336
1996,7,2,1,616,-12.3941
1996,7,2,2,554,-8.8231
1996,7,2,3,457,-6.2949
1996,7,2,4,515,-8.4058
1996,7,2,5,627,-10.2405
1996,7,3,1,402,-5.2512
1996,7,3,2,489,-5.4553
1996,7,3,3,464,-5.3899
1996,7,3,4,460,-4.5871
1996,7,3,5,456,-5.3927
1996,8,1,1,1804,4.4272
1996,8,1,2,1186,3.2988
1996,8,1,3,787,5.4002
1996,8,1,4,936,4.5233
1996,8,1,5,1621,4.8741
1996,8,2,1,643,7.2129
1996,8,2,2,580,4.6828
1996,8,2,3,473,5.8763
1996,8,2,4,534,5.1945
1996,8,2,5,661,6.5086
1996,8,3,1,425,2.7793
1996,8,3,2,521,3.4875
1996,8,3,3,485,2.5391
1996,8,3,4,492,1.3317
1996,8,3,5,491,2.8194
1996,9,1,1,1838,2.1168
1996,9,1,2,1227,2.3710
1996,9,1,3,817,2.5825
1996,9,1,4,974,2.7007
1996,9,1,5,1679,3.8818
1996,9,2,1,656,3.8160
1996,9,2,2,594,3.2453
1996,9,2,3,477,2.0762
1996,9,2,4,556,3.2700
1996,9,2,5,668,5.2808
1996,9,3,1,436,5.3349
1996,9,3,2,534,4.9802
1996,9,3,3,487,5.6480
1996,9,3,4,490,5.7166
1996,9,3,5,499,5.6705
1996,10,1,1,1773,-3.7134
1996,10,1,2,1166,-0.5806
1996,10,1,3,772,0.2081
1996,10,1,4,916,0.5786
1996,10,1,5,1615,-3.2693
1996,10,2,1,625,-3.3198
1996,10,2,2,591,-2.2991
1996,10,2,3,460,-1.2099
1996,10,2,4,512,0.2419
1996,10,2,5,624,-1.3713
1996,10,3,1,413,0.5223
1996,10,3,2,494,1.3528
1996,10,3,3,464,1.2190
1996,10,3,4,440,1.9380
1996,10,3,5,462,1.4648
1996,11,1,1,1818,1.8094
1996,11,1,2,1178,2.8689
1996,11,1,3,786,2.5852
1996,11,1,4,951,3.6090
1996,11,1,5,1668,2.4566
1996,11,2,1,653,2.2991
1996,11,2,2,607,4.0536
1996,11,2,3,474,3.4160
1996,11,2,4,544,3.7141
1996,11,2,5,648,2.9676
1996,11,3,1,429,8.9491
1996,11,3,2,541,6.3746
1996,11,3,3,491,6.1136
1996,11,3,4,488,7.3610
1996,11,3,5,495,6.5174
1996,12,1,1,1885,-0.4849
1996,12,1,2,1211,1.9962
1996,12,1,3,799,2.7532
1996,12,1,4,982,3.1205
1996,12,1,5,1716,1.3276
1996,12,2,1,661,0.2719
1996,12,2,2,616,2.1300
1996,12,2,3,486,2.8413
1996,12,2,4,547,2.2422
1996,12,2,5,650,2.5781
1996,12,3,1,443,-1.8567
1996,12,3,2,546,-1.6145
1996,12,3,3,493,-2.2618
1996,12,3,4,497,-0.4523
1996,12,3,5,499,-1.3022
1997,1,1,1,1826,6.6799
1997,1,1,2,1184,3.9019
1997,1,1,3,776,2.3266
1997,1,1,4,963,3.6208
1997,1,1,5,1668,5.9355
1997,1,2,1,624,3.1873
1997,1,2,2,599,2.5678
1997,1,2,3,475,1.5093
1997,1,2,4,536,2.3373
1997,1,2,5,628,4.0242
1997,1,3,1,424,5.9757
1997,1,3,2,517,4.3032
1997,1,3,3,463,4.3906
1997,1,3,4,468,6.8977
1997,1,3,5,464,6.4372
1997,2,1,1,1794,-4.0441
1997,2,1,2,1153,-2.2549
1997,2,1,3,781,-1.2680
1997,2,1,4,969,-2.3351
1997,2,1,5,1653,-4.7850
1997,2,2,1,619,-4.4546
1997,2,2,2,587,-2.7152
1997,2,2,3,465,-1.3829
1997,2,2,4,547,-2.4508
1997,2,2,5,640,-5.8100
1997,2,3,1,439,-2.3943
1997,2,3,2,528,-0.6513
1997,2,3,3,466,0.5715
1997,2,3,4,483,1.3068
1997,2,3,5,487,-1.8936
1997,3,1,1,1849,-7.3837
1997,3,1,2,1176,-3.5854
1997,3,1,3,793,-1.6595
1997,3,1,4,1003,-2.5618
1997,3,1,5,1675,-5.7788
1997,3,2,1,625,-7.6013
1997,3,2,2,590,-4.3142
1997,3,2,3,476,-2.3303
1997,3,2,4,543,-2.8305
1997,3,2,5,654,-5.6743
1997,3,3,1,459,-3.5969
1997,3,3,2,532,-3.2401
1997,3,3,3,482,-2.3475
1997,3,3,4,491,-5.6424
1997,3,3,5,497,-4.4116
1997,4,1,1,1825,-4.7112
1997,4,1,2,1087,-3.1790
1997,4,1,3,756,-2.8076
1997,4,1,4,981,-3.1573
1997,4,1,5,1626,-4.6869
1997,4,2,1,604,0.2053
1997,4,2,2,553,0.0510
1997,4,2,3,459,1.0131
1997,4,2,4,511,0.1275
1997,4,2,5,606,-0.7955
1997,4,3,1,422,4.2356
1997,4,3,2,496,4.4964
1997,4,3,3,441,6.3341
1997,4,3,4,461,6.2960
1997,4,3,5,442,3.7068
1997,5,1,1,1863,12.2789
1997,5,1,2,1067,9.6118
1997,5,1,3,800,9.0203
1997,5,1,4,1034,10.9559
1997,5,1,5,1681,11.7007
1997,5,2,1,629,15.8464
1997,5,2,2,560,12.8297
1997,5,2,3,474,9.9281
1997,5,2,4,534,11.4696
1997,5,2,5,618,14.7659
1997,5,3,1,459,8.4553
1997,5,3,2,529,6.1252
1997,5,3,3,490,5.9904
1997,5,3,4,501,6.8077
1997,5,3,5,490,7.1291
1997,6,1,1,1947,3.0067
1997,6,1,2,1119,4.4934
1997,6,1,3,824,5.6810
1997,6,1,4,1079,5.9771
1997,6,1,5,1742,5.4267
1997,6,2,1,644,4.5316
1997,6,2,2,568,4.8445
1997,6,2,3,477,4.8951
1997,6,2,4,545,5.0123
1997,6,2,5,619,3.4695
1997,6,3,1,466,2.5335
1997,6,3,2,544,4.1229
1997,6,3,3,500,4.7660
1997,6,3,4,514,4.5868
1997,6,3,5,504,3.0314
1997,7,1,1,1808,6.9386
1997,7,1,2,1037,4.6172
1997,7,1,3,782,5.5532
1997,7,1,4,1023,6.2958
1997,7,1,5,1651,6.0563
1997,7,2,1,587,7.4871
1997,7,2,2,545,4.9835
1997,7,2,3,437,4.6135
1997,7,2,4,503,5.9279
1997,7,2,5,569,5.9804
1997,7,3,1,434,9.0246
1997,7,3,2,496,7.0943
1997,7,3,3,469,6.2155
1997,7,3,4,478,6.3102
1997,7,3,5,468,8.6746
1997,8,1,1,1838,5.3143
1997,8,1,2,1046,3.9935
1997,8,1,3,799,4.2334
1997,8,1,4,1040,4.1567
1997,8,1,5,1700,6.4806
1997,8,2,1,608,4.5678
1997,8,2,2,556,2.5750
1997,8,2,3,456,3.1204
1997,8,2,4,538,2.0809
1997,8,2,5,600,3.2415
1997,8,3,1,473,-2.8609
1997,8,3,2,533,-3.2009
1997,8,3,3,502,-5.7975
1997,8,3,4,507,-4.6599
1997,8,3,5,507,-3.3281
1997,9,1,1,1931,8.7482
1997,9,1,2,1072,9.0541
1997,9,1,3,857,7.7330
1997,9,1,4,1081,8.4979
1997,9,1,5,1753,10.5212
1997,9,2,1,614,7.5487
1997,9,2,2,552,6.7058
1997,9,2,3,466,6.1623
1997,9,2,4,554,6.9754
1997,9,2,5,615,7.9715
1997,9,3,1,481,4.4106
1997,9,3,2,543,4.3404
1997,9,3,3,496,5.4162
1997,9,3,4,513,4.5957
1997,9,3,5,521,4.9542
1997,10,1,1,1870,-5.6772
1997,10,1,2,999,-2.3866
1997,10,1,3,818,-2.1367
1997,10,1,4,1027,-2.6700
1997,10,1,5,1701,-4.9426
1997,10,2,1,587,-7.0348
1997,10,2,2,507,-3.4488
1997,10,2,3,438,-3.6197
1997,10,2,4,517,-4.2638
1997,10,2,5,572,-5.8524
1997,10,3,1,450,-4.2830
1997,10,3,2,498,-2.8390
1997,10,3,3,465,-2.1404
1997,10,3,4,489,-4.4912
1997,10,3,5,492,-4.9120
1997,11,1,1,1946,-4.0909
1997,11,1,2,1038,-1.2730
1997,11,1,3,838,-1.0884
1997,11,1,4,1030,-1.3995
1997,11,1,5,1756,-3.2453
1997,11,2,1,627,-2.5781
1997,11,2,2,540,-0.6881
1997,11,2,3,464,-0.3031
1997,11,2,4,548,-0.5082
1997,11,2,5,617,-2.7278
1997,11,3,1,513,2.4250
1997,11,3,2,542,3.4466
1997,11,3,3,495,6.7699
1997,11,3,4,533,4.5117
1997,11,3,5,523,3.1036
1997,12,1,1,2058,-5.9827
1997,12,1,2,1100,-1.8991
1997,12,1,3,858,-0.1169
1997,12,1,4,1051,-0.9101
1997,12,1,5,1819,-4.3095
1997,12,2,1,624,-1.4034
1997,12,2,2,554,0.5642
1997,12,2,3,465,2.0228
1997,12,2,4,553,0.2270
1997,12,2,5,616,-0.7972
1997,12,3,1,515,-0.0722
1997,12,3,2,543,1.2091
1997,12,3,3,499,1.9914
1997,12,3,4,540,2.2199
1997,12,3,5,539,-1.0293
1998,1,1,1,2006,1.2100
1998,1,1,2,1082,-1.1178
1998,1,1,3,836,-0.9509
1998,1,1,4,1025,-1.1144
1998,1,1,5,1767,0.2768
1998,1,2,1,597,-0.1343
1998,1,2,2,520,-0.9734
1998,1,2,3,448,-1.4152
1998,1,2,4,531,-1.2491
1998,1,2,5,597,-1.4793
1998,1,3,1,488,3.0084
1998,1,3,2,527,1.2208
1998,1,3,3,483,0.9699
1998,1,3,4,510,-0.1979
1998,1,3,5,516,3.0940
1998,2,1,1,1991,6.9592
1998,2,1,2,1084,4.9895
1998,2,1,3,831,5.8394
1998,2,1,4,1014,6.7026
1998,2,1,5,1755,6.3516
1998,2,2,1,601,9.3226
1998,2,2,2,521,7.6543
1998,2,2,3,457,7.4501
1998,2,2,4,516,8.4044
1998,2,2,5,608,8.4007
1998,2,3,1,515,6.9534
1998,2,3,2,540,5.9910
1998,2,3,3,499,6.3466
1998,2,3,4,539,7.1258
1998,2,3,5,538,7.7677
1998,3,1,1,2052,4.1086
1998,3,1,2,1145,4.4524
1998,3,1,3,849,3.7188
1998,3,1,4,1021,5.8384
1998,3,1,5,1799,5.2433
1998,3,2,1,629,3.9227
1998,3,2,2,538,4.5372
1998,3,2,3,469,4.9055
1998,3,2,4,528,3.6375
1998,3,2,5,626,4.3589
1998,3,3,1,539,5.4416
1998,3,3,2,545,4.8895
1998,3,3,3,522,5.6941
1998,3,3,4,551,4.4861
1998,3,3,5,559,3.1002
1998,4,1,1,1981,2.8743
1998,4,1,2,1098,1.9950
1998,4,1,3,811,2.1062
1998,4,1,4,956,2.3807
1998,4,1,5,1757,2.3541
1998,4,2,1,588,1.3114
1998,4,2,2,517,0.3151
1998,4,2,3,446,-0.1382
1998,4,2,4,500,1.2553
1998,4,2,5,596,0.6864
1998,4,3,1,498,0.5620
1998,4,3,2,511,1.6724
1998,4,3,3,497,0.3406
1998,4,3,4,504,0.1432
1998,4,3,5,510,2.5219
1998,5,1,1,2022,-6.4846
1998,5,1,2,1142,-4.1034
1998,5,1,3,833,-3.9066
1998,5,1,4,984,-3.7451
1998,5,1,5,1792,-5.4113
1998,5,2,1,598,-7.7865
1998,5,2,2,544,-5.5961
1998,5,2,3,468,-4.0226
1998,5,2,4,531,-5.1678
1998,5,2,5,649,-7.3584
1998,5,3,1,526,-2.4462
1998,5,3,2,540,-3.1582
1998,5,3,3,524,-1.4413
1998,5,3,4,550,-1.5330
1998,5,3,5,557,-3.0617
1998,6,1,1,2098,-3.9649
1998,6,1,2,1225,-1.9424
1998,6,1,3,863,-1.6963
1998,6,1,4,1015,-0.6492
1998,6,1,5,1902,-1.7426
1998,6,2,1,617,-1.1926
1998,6,2,2,562,-0.2829
1998,6,2,3,473,-0.8439
1998,6,2,4,531,-0.4214
1998,6,2,5,665,0.3924
1998,6,3,1,532,3.3457
1998,6,3,2,542,2.3605
1998,6,3,3,538,3.5193
1998,6,3,4,554,5.2793
1998,6,3,5,563,4.8293
1998,7,1,1,1980,-7.9824
1998,7,1,2,1169,-7.9034
1998,7,1,3,802,-6.1257
1998,7,1,4,953,-6.2077
1998,7,1,5,1807,-6.9353
1998,7,2,1,587,-7.6032
1998,7,2,2,540,-8.2161
1998,7,2,3,449,-7.2280
1998,7,2,4,499,-8.5022
1998,7,2,5,625,-9.4105
1998,7,3,1,487,-1.6253
1998,7,3,2,496,-0.7677
1998,7,3,3,493,-1.8879
1998,7,3,4,514,-2.6413
1998,7,3,5,525,-1.0793
1998,8,1,1,2003,-23.9228
1998,8,1,2,1200,-19.3256
1998,8,1,3,843,-16.4212
1998,8,1,4,976,-17.7251
1998,8,1,5,1829,-23.4110
1998,8,2,1,618,-23.5241
1998,8,2,2,585,-18.8307
1998,8,2,3,480,-14.9275
1998,8,2,4,525,-16.9169
1998,8,2,5,638,-22.6563
1998,8,3,1,530,-15.4158
1998,8,3,2,538,-12.4551
1998,8,3,3,519,-10.8495
1998,8,3,4,539,-11.5128
1998,8,3,5,568,-15.0204
1998,9,1,1,2096,5.8539
1998,9,1,2,1245,3.3913
1998,9,1,3,864,2.4398
1998,9,1,4,993,2.9682
1998,9,1,5,1879,6.3151
1998,9,2,1,627,10.1050
1998,9,2,2,597,6.3051
1998,9,2,3,490,6.0133
1998,9,2,4,544,5.9835
1998,9,2,5,646,9.2440
1998,9,3,1,527,8.6418
1998,9,3,2,543,9.4376
1998,9,3,3,523,5.6725
1998,9,3,4,552,6.1819
1998,9,3,5,568,9.6499
1998,10,1,1,1995,3.1492
1998,10,1,2,1215,2.8315
1998,10,1,3,824,3.6318
1998,10,1,4,947,2.1532
1998,10,1,5,1794,3.4302
1998,10,2,1,595,6.4275
1998,10,2,2,564,4.8919
1998,10,2,3,471,4.3482
1998,10,2,4,530,4.4770
1998,10,2,5,627,6.0142
1998,10,3,1,475,7.4185
1998,10,3,2,505,5.5504
1998,10,3,3,497,7.0945
1998,10,3,4,510,9.0211
1998,10,3,5,529,6.8454
1998,11,1,1,2003,10.7154
1998,11,1,2,1288,9.2472
1998,11,1,3,864,5.5290
1998,11,1,4,980,5.9012
1998,11,1,5,1807,10.4328
1998,11,2,1,612,5.9775
1998,11,2,2,605,4.4738
1998,11,2,3,502,4.9475
1998,11,2,4,565,6.5980
1998,11,2,5,653,8.2320
1998,11,3,1,505,7.3147
1998,11,3,2,524,5.8438
1998,11,3,3,538,4.8694
1998,11,3,4,545,6.6959
1998,11,3,5,578,5.9978
1998,12,1,1,2025,1.3732
1998,12,1,2,1330,0.8536
1998,12,1,3,916,2.0174
1998,12,1,4,1008,3.4821
1998,12,1,5,1854,4.3166
1998,12,2,1,617,4.6598
1998,12,2,2,637,4.3673
1998,12,2,3,519,5.1205
1998,12,2,4,568,6.3693
1998,12,2,5,665,8.0212
1998,12,3,1,506,8.0082
1998,12,3,2,541,6.3758
1998,12,3,3,551,6.3683
1998,12,3,4,550,6.4883
1998,12,3,5,580,9.0401
1999,1,1,1,1963,9.9640
1999,1,1,2,1305,3.4552
1999,1,1,3,889,1.6972
1999,1,1,4,973,2.4112
1999,1,1,5,1792,6.0076
1999,1,2,1,605,5.7592
1999,1,2,2,618,-0.6603
1999,1,2,3,507,-2.9680
1999,1,2,4,541,-2.4520
1999,1,2,5,652,5.2735
1999,1,3,1,476,7.2414
1999,1,3,2,506,3.4231
1999,1,3,3,521,2.4973
1999,1,3,4,519,2.1544
1999,1,3,5,568,5.6919
1999,2,1,1,1899,-9.7455
1999,2,1,2,1281,-7.1568
1999,2,1,3,875,-6.0600
1999,2,1,4,940,-5.1102
1999,2,1,5,1726,-7.1176
1999,2,2,1,602,-12.4515
1999,2,2,2,615,-9.1192
1999,2,2,3,505,-8.1699
1999,2,2,4,534,-8.1730
1999,2,2,5,647,-8.5406
1999,2,3,1,489,-6.7992
1999,2,3,2,514,-4.4680
1999,2,3,3,540,-3.3250
1999,2,3,4,526,-1.7527
1999,2,3,5,600,-4.6124
1999,3,1,1,1909,-1.8566
1999,3,1,2,1307,-4.3308
1999,3,1,3,897,-5.4914
1999,3,1,4,982,-5.9075
1999,3,1,5,1746,-2.6968
1999,3,2,1,622,-0.4651
1999,3,2,2,636,1.4026
1999,3,2,3,511,-0.8614
1999,3,2,4,563,0.0659
1999,3,2,5,668,0.9162
1999,3,3,1,503,5.7337
1999,3,3,2,541,2.2489
1999,3,3,3,550,2.9229
1999,3,3,4,552,4.2022
1999,3,3,5,616,3.9162
1999,4,1,1,1830,10.3420
1999,4,1,2,1232,10.2341
1999,4,1,3,872,8.2916
1999,4,1,4,940,7.1720
1999,4,1,5,1681,10.7471
1999,4,2,1,598,10.6370
1999,4,2,2,618,9.8861
1999,4,2,3,493,7.9831
1999,4,2,4,529,6.2981
1999,4,2,5,624,8.8216
1999,4,3,1,465,3.8622
1999,4,3,2,494,5.7855
1999,4,3,3,515,4.9122
1999,4,3,4,518,1.3183
1999,4,3,5,562,2.8876
1999,5,1,1,1870,3.9349
1999,5,1,2,1271,3.2610
1999,5,1,3,936,4.7119
1999,5,1,4,966,5.2958
1999,5,1,5,1706,5.3715
1999,5,2,1,622,4.1231
1999,5,2,2,641,4.2614
1999,5,2,3,522,4.4336
1999,5,2,4,558,3.2137
1999,5,2,5,637,3.4043
1999,5,3,1,499,-1.3668
1999,5,3,2,540,-2.7336
1999,5,3,3,556,-0.8160
1999,5,3,4,557,-2.1241
1999,5,3,5,590,-1.2668
1999,6,1,1,1939,6.1850
1999,6,1,2,1325,5.5475
1999,6,1,3,970,4.9014
1999,6,1,4,1002,6.2492
1999,6,1,5,1739,5.9137
1999,6,2,1,635,8.9945
1999,6,2,2,643,6.1773
1999,6,2,3,524,6.0668
1999,6,2,4,566,5.9105
1999,6,2,5,657,7.3904
1999,6,3,1,503,4.4422
1999,6,3,2,551,4.7451
1999,6,3,3,565,5.0998
1999,6,3,4,556,6.0050
1999,6,3,5,598,6.6840
1999,7,1,1,1789,1.3786
1999,7,1,2,1256,1.3263
1999,7,1,3,921,0.9573
1999,7,1,4,937,0.6022
1999,7,1,5,1631,1.4804
1999,7,2,1,572,-0.6971
1999,7,2,2,600,-0.3723
1999,7,2,3,502,-1.0788
1999,7,2,4,524,0.0636
1999,7,2,5,600,-0.9133
1999,7,3,1,460,-3.1225
1999,7,3,2,502,-0.8975
1999,7,3,3,523,-2.3865
1999,7,3,4,517,-3.3644
1999,7,3,5,541,-2.7191
1999,8,1,1,1792,-0.7463
1999,8,1,2,1280,-0.6961
1999,8,1,3,921,-1.7399
1999,8,1,4,983,-2.1827
1999,8,1,5,1633,-1.1358
1999,8,2,1,587,0.2881
1999,8,2,2,619,-1.8161
1999,8,2,3,508,-3.6810
1999,8,2,4,542,-3.1894
1999,8,2,5,632,-1.9635
1999,8,3,1,500,1.1589
1999,8,3,2,548,0.8241
1999,8,3,3,559,-1.0279
1999,8,3,4,559,-0.2424
1999,8,3,5,593,-0.5761
1999,9,1,1,1859,0.7151
1999,9,1,2,1326,-1.3129
1999,9,1,3,946,-2.4302
1999,9,1,4,1023,-1.7871
1999,9,1,5,1674,-0.2664
1999,9,2,1,602,1.0352
1999,9,2,2,631,-0.0245
1999,9,2,3,512,-1.4635
1999,9,2,4,548,-0.0915
1999,9,2,5,636,-0.0603
1999,9,3,1,502,-4.3087
1999,9,3,2,557,-4.2291
1999,9,3,3,565,-2.3290
1999,9,3,4,566,0.1961
1999,9,3,5,610,-1.2585
1999,10,1,1,1774,-0.6909
1999,10,1,2,1254,-1.3971
1999,10,1,3,893,-2.1304
1999,10,1,4,952,-0.6565
1999,10,1,5,1583,-0.2534
1999,10,2,1,587,-1.1965
1999,10,2,2,596,-1.0235
1999,10,2,3,479,-2.7521
1999,10,2,4,524,-0.9155
1999,10,2,5,598,1.5879
1999,10,3,1,468,5.8081
1999,10,3,2,523,3.9779
1999,10,3,3,527,5.0266
1999,10,3,4,538,7.1251
1999,10,3,5,575,3.9765
1999,11,1,1,1789,18.9696
1999,11,1,2,1262,10.7110
1999,11,1,3,895,7.4247
1999,11,1,4,970,6.8762
1999,11,1,5,1584,14.1915
1999,11,2,1,604,11.6916
1999,11,2,2,617,7.1760
1999,11,2,3,487,4.2726
1999,11,2,4,552,4.3615
1999,11,2,5,660,10.9852
1999,11,3,1,490,5.8346
1999,11,3,2,564,4.2971
1999,11,3,3,552,2.5439
1999,11,3,4,593,1.8507
1999,11,3,5,617,5.7563
1999,12,1,1,1883,22.4215
1999,12,1,2,1285,11.3881
1999,12,1,3,933,7.2013
1999,12,1,4,1021,7.4404
1999,12,1,5,1644,18.6180
1999,12,2,1,614,15.1482
1999,12,2,2,620,8.5035
1999,12,2,3,487,7.3603
1999,12,2,4,573,8.4633
1999,12,2,5,663,14.9290
1999,12,3,1,502,6.6077
1999,12,3,2,566,7.3944
1999,12,3,3,560,7.3421
1999,12,3,4,602,10.3430
1999,12,3,5,636,8.4417
2000,1,1,1,1827,12.5824
2000,1,1,2,1253,5.4059
2000,1,1,3,899,3.5585
2000,1,1,4,997,4.1977
2000,1,1,5,1593,8.0791
2000,1,2,1,621,2.9216
2000,1,2,2,607,-0.6174
2000,1,2,3,469,-4.0859
2000,1,2,4,569,-3.0189
2000,1,2,5,672,-1.8858
2000,1,3,1,483,-5.8278
2000,1,3,2,543,-2.0483
2000,1,3,3,518,-6.9012
2000,1,3,4,570,-5.3772
2000,1,3,5,610,-4.0371
2000,2,1,1,1805,38.6137
2000,2,1,2,1207,18.3264
2000,2,1,3,890,13.4032
2000,2,1,4,1010,16.7398
2000,2,1,5,1521,35.4900
2000,2,2,1,639,27.3692
2000,2,2,2,601,13.9258
2000,2,2,3,477,7.8119
2000,2,2,4,580,9.7633
2000,2,2,5,674,23.8987
2000,2,3,1,508,2.3794
2000,2,3,2,567,2.1570
2000,2,3,3,524,-1.3687
2000,2,3,4,597,-1.1001
2000,2,3,5,630,4.9392
2000,3,1,1,1841,-12.3359
2000,3,1,2,1230,-5.0715
2000,3,1,3,903,-3.3378
2000,3,1,4,1021,-1.2387
2000,3,1,5,1525,-9.7436
2000,3,2,1,704,-10.4467
2000,3,2,2,615,-4.1280
2000,3,2,3,503,0.2009
2000,3,2,4,605,-0.0618
2000,3,2,5,711,-6.7707
2000,3,3,1,562,8.2101
2000,3,3,2,592,8.1612
2000,3,3,3,533,5.2667
2000,3,3,4,624,8.1284
2000,3,3,5,675,5.9979
2000,4,1,1,1793,-20.9071
2000,4,1,2,1156,-9.2816
2000,4,1,3,851,-6.4225
2000,4,1,4,974,-8.6579
2000,4,1,5,1479,-18.2254
2000,4,2,1,685,-12.6422
2000,4,2,2,583,-3.3776
2000,4,2,3,483,-0.6831
2000,4,2,4,576,-1.7390
2000,4,2,5,703,-8.6098
2000,4,3,1,510,-9.2515
2000,4,3,2,550,-4.5291
2000,4,3,3,501,1.2487
2000,4,3,4,574,-0.4287
2000,4,3,5,639,-2.4151
2000,5,1,1,1811,-13.1343
2000,5,1,2,1181,-6.1571
2000,5,1,3,833,-4.8868
2000,5,1,4,989,-6.3847
2000,5,1,5,1467,-10.0614
2000,5,2,1,723,-8.7142
2000,5,2,2,598,-1.9926
2000,5,2,3,515,-2.5938
2000,5,2,4,602,-4.3635
2000,5,2,5,727,-8.6864
2000,5,3,1,538,-5.5623
2000,5,3,2,573,-2.8158
2000,5,3,3,529,-1.1918
2000,5,3,4,616,-2.2511
2000,5,3,5,687,-6.0880
2000,6,1,1,1873,18.9367
2000,6,1,2,1223,11.6088
2000,6,1,3,871,8.2084
2000,6,1,4,1025,14.0793
2000,6,1,5,1533,21.9336
2000,6,2,1,736,14.9814
2000,6,2,2,607,7.7200
2000,6,2,3,513,6.2398
2000,6,2,4,607,8.4311
2000,6,2,5,746,14.7493
2000,6,3,1,543,7.1998
2000,6,3,2,578,4.9844
2000,6,3,3,529,2.6331
2000,6,3,4,627,1.7473
2000,6,3,5,705,5.3711
2000,7,1,1,1759,-5.8765
2000,7,1,2,1151,-1.5131
2000,7,1,3,812,-0.7622
2000,7,1,4,973,-2.3879
2000,7,1,5,1428,-6.4530
2000,7,2,1,688,-6.3867
2000,7,2,2,562,-1.0158
2000,7,2,3,483,-0.0651
2000,7,2,4,561,-2.1763
2000,7,2,5,715,-8.2241
2000,7,3,1,501,-4.5071
2000,7,3,2,526,-3.3138
2000,7,3,3,487,-1.4730
2000,7,3,4,587,-0.7728
2000,7,3,5,669,-4.2503
2000,8,1,1,1747,11.2203
2000,8,1,2,1149,7.6499
2000,8,1,3,798,5.9659
2000,8,1,4,954,7.9986
2000,8,1,5,1429,10.3585
2000,8,2,1,711,11.3721
2000,8,2,2,582,7.8153
2000,8,2,3,495,7.9182
2000,8,2,4,567,8.8558
2000,8,2,5,736,11.4079
2000,8,3,1,535,5.4511
2000,8,3,2,547,7.8313
2000,8,3,3,512,5.2391
2000,8,3,4,607,7.4774
2000,8,3,5,705,7.1923
2000,9,1,1,1775,-3.4817
2000,9,1,2,1181,-2.3188
2000,9,1,3,830,-1.2650
2000,9,1,4,960,-1.2382
