year,month,rank_ME,rank_ATOq_12,nstocks,ret_vw
1984,6,1,5,851,4.3040
1984,6,2,1,193,-0.2433
1984,6,2,2,244,3.3609
1984,6,2,3,293,3.9915
1984,6,2,4,292,3.8397
1984,6,2,5,299,5.3277
1984,6,3,1,188,0.9819
1984,6,3,2,231,2.0044
1984,6,3,3,270,1.0255
1984,6,3,4,246,2.9744
1984,6,3,5,183,6.3898
1984,7,1,1,473,-9.0850
1984,7,1,2,636,-5.2006
1984,7,1,3,739,-4.1883
1984,7,1,4,744,-3.3385
1984,7,1,5,823,-3.7121
1984,7,2,1,184,-7.2914
1984,7,2,2,234,-5.2977
1984,7,2,3,283,-4.9758
1984,7,2,4,290,-4.3509
1984,7,2,5,292,-3.4785
1984,7,3,1,181,-1.3036
1984,7,3,2,227,-3.7274
1984,7,3,3,263,-1.6572
1984,7,3,4,237,-2.1222
1984,7,3,5,181,0.7311
1984,8,1,1,486,9.7964
1984,8,1,2,634,9.1447
1984,8,1,3,762,12.0156
1984,8,1,4,747,10.4792
1984,8,1,5,837,10.4572
1984,8,2,1,186,12.6270
1984,8,2,2,239,12.0003
1984,8,2,3,289,13.3522
1984,8,2,4,301,12.8711
1984,8,2,5,304,12.6381
1984,8,3,1,186,9.1205
1984,8,3,2,231,11.5645
1984,8,3,3,266,11.6128
1984,8,3,4,241,11.8471
1984,8,3,5,192,10.6661
1984,9,1,1,509,-0.6752
1984,9,1,2,658,-0.4109
1984,9,1,3,782,-1.6649
1984,9,1,4,777,-1.2134
1984,9,1,5,847,0.1707
1984,9,2,1,183,-0.2504
1984,9,2,2,245,-2.1519
1984,9,2,3,294,-2.3090
1984,9,2,4,305,-1.9997
1984,9,2,5,306,-0.3851
1984,9,3,1,185,3.5693
1984,9,3,2,235,-2.3243
1984,9,3,3,271,-1.0290
1984,9,3,4,240,-0.5696
1984,9,3,5,192,-0.1297
1984,10,1,1,512,-4.5762
1984,10,1,2,650,-3.3640
1984,10,1,3,763,-3.0580
1984,10,1,4,770,-2.6068
1984,10,1,5,838,-1.4931
1984,10,2,1,176,-2.9852
1984,10,2,2,238,-1.5273
1984,10,2,3,280,-1.3443
1984,10,2,4,293,-2.0057
1984,10,2,5,298,0.4317
1984,10,3,1,183,0.7827
1984,10,3,2,230,-0.1399
1984,10,3,3,254,-0.3274
1984,10,3,4,235,-0.2018
1984,10,3,5,191,1.9165
1984,11,1,1,514,-4.5727
1984,11,1,2,661,-3.5676
1984,11,1,3,786,-3.3064
1984,11,1,4,784,-3.2189
1984,11,1,5,850,-3.0478
1984,11,2,1,176,-0.4015
1984,11,2,2,236,-2.1895
1984,11,2,3,298,-3.2702
1984,11,2,4,304,-2.3087
1984,11,2,5,303,-2.2554
1984,11,3,1,189,1.8846
1984,11,3,2,235,-0.4450
1984,11,3,3,261,-1.4765
1984,11,3,4,237,-1.5934
1984,11,3,5,193,-2.9098
1984,12,1,1,536,-1.9502
1984,12,1,2,686,0.6795
1984,12,1,3,823,1.3085
1984,12,1,4,794,1.3419
1984,12,1,5,864,1.2401
1984,12,2,1,177,0.4739
1984,12,2,2,246,2.2163
1984,12,2,3,304,2.6352
1984,12,2,4,302,3.6285
1984,12,2,5,305,2.7505
1984,12,3,1,191,1.6736
1984,12,3,2,238,1.8450
1984,12,3,3,264,1.7853
1984,12,3,4,243,2.6388
1984,12,3,5,194,2.9488
1985,1,1,1,530,12.4358
1985,1,1,2,675,14.7466
1985,1,1,3,814,13.8150
1985,1,1,4,790,13.9600
1985,1,1,5,869,13.6635
1985,1,2,1,178,8.4962
1985,1,2,2,245,12.2609
1985,1,2,3,301,12.0726
1985,1,2,4,294,13.3330
1985,1,2,5,304,12.4237
1985,1,3,1,189,4.4978
1985,1,3,2,235,7.7124
1985,1,3,3,252,8.7855
1985,1,3,4,238,8.1695
1985,1,3,5,194,9.2278
1985,2,1,1,535,3.3402
1985,2,1,2,674,2.7193
1985,2,1,3,812,3.2343
1985,2,1,4,781,3.3137
1985,2,1,5,859,4.1797
1985,2,2,1,175,1.9692
1985,2,2,2,240,1.3328
1985,2,2,3,304,2.0564
1985,2,2,4,290,2.0528
1985,2,2,5,298,3.0996
1985,2,3,1,189,0.9797
1985,2,3,2,238,2.4036
1985,2,3,3,243,1.3782
1985,2,3,4,229,1.1748
1985,2,3,5,187,1.5461
1985,3,1,1,535,-1.2214
1985,3,1,2,696,-1.8664
1985,3,1,3,834,-2.3508
1985,3,1,4,806,-2.5206
1985,3,1,5,876,-2.0769
1985,3,2,1,176,2.2937
1985,3,2,2,238,-2.9554
1985,3,2,3,306,-4.3058
1985,3,2,4,292,-3.9215
1985,3,2,5,301,-2.3713
1985,3,3,1,191,4.1844
1985,3,3,2,241,0.1254
1985,3,3,3,244,-1.7290
1985,3,3,4,232,0.8726
1985,3,3,5,193,-1.7272
1985,4,1,1,551,-1.9349
1985,4,1,2,695,-1.9197
1985,4,1,3,814,-2.0518
1985,4,1,4,798,-2.2591
1985,4,1,5,856,-0.8658
1985,4,2,1,178,0.0027
1985,4,2,2,230,-2.4294
1985,4,2,3,306,-2.1715
1985,4,2,4,283,-2.8479
1985,4,2,5,300,-1.1455
1985,4,3,1,190,0.9108
1985,4,3,2,235,-0.5947
1985,4,3,3,236,-0.2778
1985,4,3,4,219,-1.3882
1985,4,3,5,186,-1.8192
1985,5,1,1,572,0.0240
1985,5,1,2,716,2.8582
1985,5,1,3,832,3.6615
1985,5,1,4,809,2.4724
1985,5,1,5,876,3.8601
1985,5,2,1,186,2.4754
1985,5,2,2,237,3.9254
1985,5,2,3,313,3.0393
1985,5,2,4,290,4.1886
1985,5,2,5,306,4.6950
1985,5,3,1,196,4.8584
1985,5,3,2,246,5.5958
1985,5,3,3,250,3.9965
1985,5,3,4,228,7.7278
1985,5,3,5,189,8.5248
1985,6,1,1,584,-1.2503
1985,6,1,2,754,-0.3755
1985,6,1,3,852,0.1244
1985,6,1,4,822,0.8345
1985,6,1,5,892,1.6441
1985,6,2,1,186,0.5179
1985,6,2,2,242,0.4112
1985,6,2,3,313,1.5125
1985,6,2,4,291,1.3807
1985,6,2,5,310,1.0867
1985,6,3,1,194,3.0748
1985,6,3,2,246,1.5744
1985,6,3,3,247,1.4028
1985,6,3,4,228,1.2382
1985,6,3,5,190,1.9827
1985,7,1,1,554,0.7208
1985,7,1,2,731,2.7384
1985,7,1,3,812,3.6045
1985,7,1,4,783,2.9955
1985,7,1,5,856,2.1619
1985,7,2,1,180,-0.2033
1985,7,2,2,232,2.9256
1985,7,2,3,300,3.2040
1985,7,2,4,288,2.8873
1985,7,2,5,304,3.5202
1985,7,3,1,190,-2.8514
1985,7,3,2,234,1.1552
1985,7,3,3,240,1.5941
1985,7,3,4,220,-0.8650
1985,7,3,5,186,-1.6774
1985,8,1,1,559,-0.8087
1985,8,1,2,739,-0.9984
1985,8,1,3,811,-1.3703
1985,8,1,4,790,-0.0039
1985,8,1,5,850,-1.3005
1985,8,2,1,183,1.5718
1985,8,2,2,238,-1.8828
1985,8,2,3,311,-1.8506
1985,8,2,4,296,-1.2167
1985,8,2,5,308,-1.1730
1985,8,3,1,194,1.6231
1985,8,3,2,241,-0.9789
1985,8,3,3,240,-0.9476
1985,8,3,4,227,-0.6254
1985,8,3,5,192,-0.2663
1985,9,1,1,564,-6.2462
1985,9,1,2,766,-6.3333
1985,9,1,3,839,-5.9659
1985,9,1,4,821,-5.4795
1985,9,1,5,847,-5.4381
1985,9,2,1,184,-6.4712
1985,9,2,2,247,-7.5090
1985,9,2,3,306,-5.7415
1985,9,2,4,303,-4.7331
1985,9,2,5,300,-5.2362
1985,9,3,1,195,-5.9111
1985,9,3,2,242,-3.3874
1985,9,3,3,244,-2.3896
1985,9,3,4,229,-2.7637
1985,9,3,5,191,-2.9132
1985,10,1,1,549,2.5230
1985,10,1,2,750,0.9873
1985,10,1,3,803,2.9025
1985,10,1,4,814,2.6844
1985,10,1,5,822,3.4655
1985,10,2,1,177,2.8341
1985,10,2,2,239,1.6052
1985,10,2,3,297,3.3286
1985,10,2,4,292,4.5022
1985,10,2,5,294,4.5642
1985,10,3,1,192,5.8501
1985,10,3,2,234,3.0857
1985,10,3,3,226,3.7288
1985,10,3,4,218,4.9940
1985,10,3,5,190,3.9654
1985,11,1,1,552,2.9692
1985,11,1,2,774,6.5876
1985,11,1,3,804,6.4054
1985,11,1,4,820,6.7117
1985,11,1,5,826,7.1020
1985,11,2,1,171,5.2572
1985,11,2,2,248,8.2118
1985,11,2,3,301,7.3105
1985,11,2,4,298,7.7050
1985,11,2,5,301,8.2163
1985,11,3,1,194,4.4500
1985,11,3,2,236,8.3418
1985,11,3,3,230,6.9815
1985,11,3,4,225,6.8330
1985,11,3,5,191,7.5226
1985,12,1,1,554,0.6500
1985,12,1,2,786,3.7782
1985,12,1,3,815,4.7140
1985,12,1,4,831,4.7109
1985,12,1,5,833,5.3889
1985,12,2,1,174,2.0028
1985,12,2,2,249,4.6954
1985,12,2,3,302,4.5687
1985,12,2,4,296,5.1516
1985,12,2,5,297,5.6037
1985,12,3,1,195,4.8801
1985,12,3,2,235,4.2114
1985,12,3,3,234,4.3836
1985,12,3,4,226,4.4250
1985,12,3,5,191,4.2610
1986,1,1,1,547,1.3124
1986,1,1,2,785,2.4835
1986,1,1,3,815,2.2281
1986,1,1,4,823,2.5670
1986,1,1,5,805,3.8849
1986,1,2,1,176,-0.1266
1986,1,2,2,242,1.0582
1986,1,2,3,293,0.6146
1986,1,2,4,293,1.7948
1986,1,2,5,292,1.8024
1986,1,3,1,190,3.0271
1986,1,3,2,234,0.7523
1986,1,3,3,231,-0.7705
1986,1,3,4,222,-1.9201
1986,1,3,5,189,2.1407
1986,2,1,1,540,3.2197
1986,2,1,2,783,6.0253
1986,2,1,3,808,6.2795
1986,2,1,4,813,6.0718
1986,2,1,5,803,7.9056
1986,2,2,1,178,4.1643
1986,2,2,2,244,7.0409
1986,2,2,3,287,5.4512
1986,2,2,4,290,8.1937
1986,2,2,5,292,8.6727
1986,2,3,1,189,6.8402
1986,2,3,2,234,7.9366
1986,2,3,3,226,7.7064
1986,2,3,4,222,6.9739
1986,2,3,5,187,8.8272
1986,3,1,1,542,4.5246
1986,3,1,2,800,4.2341
1986,3,1,3,831,5.2837
1986,3,1,4,840,5.3814
1986,3,1,5,820,5.0726
1986,3,2,1,182,4.7249
1986,3,2,2,249,4.8898
1986,3,2,3,291,4.8388
1986,3,2,4,299,5.3373
1986,3,2,5,302,5.9817
1986,3,3,1,195,5.1253
1986,3,3,2,235,4.8126
1986,3,3,3,233,3.9827
1986,3,3,4,222,4.7410
1986,3,3,5,191,9.6854
1986,4,1,1,540,1.9224
1986,4,1,2,785,1.4987
1986,4,1,3,819,2.1562
1986,4,1,4,814,1.8224
1986,4,1,5,818,1.5163
1986,4,2,1,175,0.5399
1986,4,2,2,247,2.2358
1986,4,2,3,276,1.9886
1986,4,2,4,295,1.1547
1986,4,2,5,301,1.7529
1986,4,3,1,193,-2.7928
1986,4,3,2,228,-1.5282
1986,4,3,3,225,0.5446
1986,4,3,4,215,1.3389
1986,4,3,5,189,-1.3066
1986,5,1,1,549,3.2398
1986,5,1,2,785,2.9864
1986,5,1,3,821,2.7576
1986,5,1,4,833,3.6976
1986,5,1,5,827,5.5521
1986,5,2,1,181,2.3858
1986,5,2,2,246,2.3030
1986,5,2,3,294,3.3436
1986,5,2,4,304,4.3696
1986,5,2,5,307,5.1512
1986,5,3,1,190,4.1691
1986,5,3,2,239,5.0645
1986,5,3,3,239,5.2938
1986,5,3,4,228,5.0954
1986,5,3,5,188,7.4913
1986,6,1,1,559,-1.0253
1986,6,1,2,800,-0.5319
1986,6,1,3,842,-0.6876
1986,6,1,4,862,0.0343
1986,6,1,5,833,0.6560
1986,6,2,1,181,1.2562
1986,6,2,2,252,-1.1340
1986,6,2,3,292,-0.7747
1986,6,2,4,316,0.1700
1986,6,2,5,319,0.3294
1986,6,3,1,191,4.3135
1986,6,3,2,238,0.7663
1986,6,3,3,245,0.1388
1986,6,3,4,227,2.0605
1986,6,3,5,188,2.9266
1986,7,1,1,524,-8.6621
1986,7,1,2,768,-9.6393
1986,7,1,3,823,-7.9699
1986,7,1,4,837,-8.5919
1986,7,1,5,811,-9.6078
1986,7,2,1,178,-5.9956
1986,7,2,2,244,-9.8095
1986,7,2,3,279,-10.2075
1986,7,2,4,307,-9.3925
1986,7,2,5,315,-10.1184
1986,7,3,1,187,2.4233
1986,7,3,2,232,-6.7818
1986,7,3,3,240,-7.0484
1986,7,3,4,221,-5.6422
1986,7,3,5,181,-7.5149
1986,8,1,1,529,2.3822
1986,8,1,2,765,1.7383
1986,8,1,3,820,0.9610
1986,8,1,4,830,0.5569
1986,8,1,5,808,0.9731
1986,8,2,1,179,6.0595
1986,8,2,2,255,5.1455
1986,8,2,3,291,4.7170
1986,8,2,4,320,3.6959
1986,8,2,5,326,2.9874
1986,8,3,1,193,8.5017
1986,8,3,2,241,7.1341
1986,8,3,3,238,8.1133
1986,8,3,4,222,6.8554
1986,8,3,5,183,4.0021
1986,9,1,1,533,-5.6995
1986,9,1,2,787,-6.6083
1986,9,1,3,854,-6.3705
1986,9,1,4,859,-6.5363
1986,9,1,5,816,-6.7772
1986,9,2,1,184,-5.7442
1986,9,2,2,258,-7.1419
1986,9,2,3,295,-4.9521
1986,9,2,4,326,-5.9357
1986,9,2,5,333,-6.9964
1986,9,3,1,192,-9.2367
1986,9,3,2,244,-6.6235
1986,9,3,3,239,-7.0999
1986,9,3,4,223,-7.4844
1986,9,3,5,180,-9.5918
1986,10,1,1,517,0.9062
1986,10,1,2,761,1.7448
1986,10,1,3,844,2.8682
1986,10,1,4,834,3.7114
1986,10,1,5,794,4.4540
1986,10,2,1,182,3.6369
1986,10,2,2,248,3.8567
1986,10,2,3,283,4.6576
1986,10,2,4,320,4.0405
1986,10,2,5,321,5.4143
1986,10,3,1,193,5.0387
1986,10,3,2,236,5.5497
1986,10,3,3,230,6.1700
1986,10,3,4,215,6.0493
1986,10,3,5,176,7.1182
1986,11,1,1,516,-3.4102
1986,11,1,2,769,-0.1139
1986,11,1,3,851,0.1429
1986,11,1,4,838,-0.4914
1986,11,1,5,823,0.7512
1986,11,2,1,184,-3.7142
1986,11,2,2,254,0.5073
1986,11,2,3,288,0.1210
1986,11,2,4,331,1.7985
1986,11,2,5,329,1.8883
1986,11,3,1,195,1.2845
1986,11,3,2,238,2.2399
1986,11,3,3,230,3.3791
1986,11,3,4,215,3.1207
1986,11,3,5,180,2.0862
1986,12,1,1,535,-4.0879
1986,12,1,2,792,-4.2645
1986,12,1,3,877,-1.8276
1986,12,1,4,855,-1.3857
1986,12,1,5,841,-3.4788
1986,12,2,1,186,-3.1567
1986,12,2,2,255,-2.3691
1986,12,2,3,282,-3.1818
1986,12,2,4,332,-1.6788
1986,12,2,5,334,-1.6208
1986,12,3,1,197,-3.2886
1986,12,3,2,240,-2.5938
1986,12,3,3,228,-1.8291
1986,12,3,4,217,-2.3537
1986,12,3,5,180,-4.7632
1987,1,1,1,531,12.1646
1987,1,1,2,776,11.0540
1987,1,1,3,863,10.6247
1987,1,1,4,840,10.5585
1987,1,1,5,832,11.5468
1987,1,2,1,182,9.7009
1987,1,2,2,249,13.8298
1987,1,2,3,271,13.0944
1987,1,2,4,325,12.2701
1987,1,2,5,325,13.6215
1987,1,3,1,195,9.8551
1987,1,3,2,235,13.9655
1987,1,3,3,220,16.1934
1987,1,3,4,207,13.2291
1987,1,3,5,177,13.2795
1987,2,1,1,519,6.4643
1987,2,1,2,763,9.2044
1987,2,1,3,850,8.7735
1987,2,1,4,844,8.4964
1987,2,1,5,831,8.8657
1987,2,2,1,183,5.2661
1987,2,2,2,248,7.6883
1987,2,2,3,268,8.3939
1987,2,2,4,327,9.2938
1987,2,2,5,321,9.3954
1987,2,3,1,196,-0.3979
1987,2,3,2,233,6.4151
1987,2,3,3,222,3.7784
1987,2,3,4,204,4.5574
1987,2,3,5,179,6.6220
1987,3,1,1,541,6.0711
1987,3,1,2,769,0.8522
1987,3,1,3,861,2.6145
1987,3,1,4,875,1.6828
1987,3,1,5,847,2.5782
1987,3,2,1,183,5.0205
1987,3,2,2,243,1.5979
1987,3,2,3,279,1.3371
1987,3,2,4,330,1.5038
1987,3,2,5,331,1.4777
1987,3,3,1,198,0.0418
1987,3,3,2,235,4.7292
1987,3,3,3,221,3.2926
1987,3,3,4,209,2.7081
1987,3,3,5,181,2.7246
1987,4,1,1,527,-0.9412
1987,4,1,2,772,-3.9840
1987,4,1,3,845,-2.8012
1987,4,1,4,870,-2.3489
1987,4,1,5,842,-2.4833
1987,4,2,1,180,-2.0574
1987,4,2,2,241,-2.6650
1987,4,2,3,263,-1.8437
1987,4,2,4,314,-3.1750
1987,4,2,5,332,-3.2775
1987,4,3,1,193,-3.2210
1987,4,3,2,230,0.6097
1987,4,3,3,203,-0.1317
1987,4,3,4,199,-0.6426
1987,4,3,5,181,-1.5710
1987,5,1,1,523,1.8894
1987,5,1,2,782,1.0158
1987,5,1,3,857,0.4147
1987,5,1,4,871,0.1810
1987,5,1,5,872,-0.7460
1987,5,2,1,191,-0.7105
1987,5,2,2,253,-0.5150
1987,5,2,3,266,1.5395
1987,5,2,4,325,0.8422
1987,5,2,5,343,0.8789
1987,5,3,1,194,-0.5446
1987,5,3,2,239,0.8013
1987,5,3,3,217,1.6394
1987,5,3,4,205,1.1850
1987,5,3,5,189,0.7347
1987,6,1,1,553,2.7188
1987,6,1,2,802,1.9162
1987,6,1,3,878,2.0326
1987,6,1,4,903,2.7807
1987,6,1,5,918,2.3198
1987,6,2,1,196,2.4014
1987,6,2,2,254,1.7931
1987,6,2,3,268,2.3268
1987,6,2,4,323,4.5781
1987,6,2,5,342,2.2783
1987,6,3,1,198,3.7827
1987,6,3,2,237,4.0422
1987,6,3,3,219,5.3017
1987,6,3,4,205,4.7605
1987,6,3,5,194,5.6467
1987,7,1,1,511,5.6114
1987,7,1,2,773,2.1263
1987,7,1,3,846,1.5152
1987,7,1,4,888,3.6105
1987,7,1,5,903,3.3960
1987,7,2,1,186,5.6840
1987,7,2,2,242,3.4276
1987,7,2,3,257,5.1488
1987,7,2,4,311,4.7406
1987,7,2,5,332,1.9691
1987,7,3,1,190,1.3679
1987,7,3,2,223,4.7751
1987,7,3,3,217,5.0826
1987,7,3,4,192,6.4705
1987,7,3,5,187,5.5449
1987,8,1,1,495,-2.0130
1987,8,1,2,766,2.1912
1987,8,1,3,874,3.4765
1987,8,1,4,910,2.9899
1987,8,1,5,927,2.8210
1987,8,2,1,198,1.3946
1987,8,2,2,248,3.4360
1987,8,2,3,258,4.6143
1987,8,2,4,317,5.0518
1987,8,2,5,331,3.7104
1987,8,3,1,190,3.7967
1987,8,3,2,229,2.5914
1987,8,3,3,231,4.6776
1987,8,3,4,200,4.6800
1987,8,3,5,186,3.7477
1987,9,1,1,527,-3.3485
1987,9,1,2,789,-1.6448
1987,9,1,3,913,-1.3356
1987,9,1,4,934,0.1814
1987,9,1,5,960,-0.4692
1987,9,2,1,199,-2.3560
1987,9,2,2,246,-0.7538
1987,9,2,3,259,-1.9418
1987,9,2,4,311,-1.5090
1987,9,2,5,335,-1.5860
1987,9,3,1,189,0.1480
1987,9,3,2,233,-2.6155
1987,9,3,3,229,-1.9119
1987,9,3,4,199,-1.7575
1987,9,3,5,190,-4.9957
1987,10,1,1,528,-30.8790
1987,10,1,2,782,-31.4545
1987,10,1,3,884,-30.6521
1987,10,1,4,910,-31.4563
1987,10,1,5,959,-31.3311
1987,10,2,1,198,-26.6485
1987,10,2,2,242,-30.1197
1987,10,2,3,246,-30.5273
1987,10,2,4,300,-30.4765
1987,10,2,5,324,-31.7382
1987,10,3,1,185,-10.8035
1987,10,3,2,232,-23.8004
1987,10,3,3,221,-21.8812
1987,10,3,4,195,-23.1673
1987,10,3,5,189,-24.4451
1987,11,1,1,554,-6.1587
1987,11,1,2,781,-7.2354
1987,11,1,3,901,-5.0473
1987,11,1,4,915,-4.4647
1987,11,1,5,974,-5.8754
1987,11,2,1,208,-0.8725
1987,11,2,2,252,-4.2676
1987,11,2,3,261,-5.4045
1987,11,2,4,315,-5.0547
1987,11,2,5,334,-6.6161
1987,11,3,1,185,-4.3070
1987,11,3,2,231,-6.9381
1987,11,3,3,229,-8.9721
1987,11,3,4,202,-8.9623
1987,11,3,5,195,-8.8094
1987,12,1,1,576,2.4142
1987,12,1,2,811,5.5061
1987,12,1,3,929,6.5720
1987,12,1,4,926,6.9483
1987,12,1,5,992,6.7530
1987,12,2,1,216,4.4202
1987,12,2,2,255,10.2232
1987,12,2,3,267,11.2357
1987,12,2,4,321,11.5735
1987,12,2,5,340,13.2632
1987,12,3,1,186,1.9058
1987,12,3,2,234,8.9510
1987,12,3,3,226,8.1545
1987,12,3,4,201,9.6124
1987,12,3,5,194,9.4349
1988,1,1,1,557,7.9824
1988,1,1,2,813,6.3591
1988,1,1,3,906,4.6614
1988,1,1,4,911,4.6732
1988,1,1,5,992,4.3133
1988,1,2,1,216,5.9664
1988,1,2,2,255,2.8897
1988,1,2,3,261,2.6576
1988,1,2,4,317,2.0244
1988,1,2,5,339,0.9398
1988,1,3,1,182,9.4464
1988,1,3,2,235,1.7398
1988,1,3,3,219,1.2602
1988,1,3,4,205,3.5784
1988,1,3,5,194,5.8114
1988,2,1,1,564,5.5966
1988,2,1,2,809,7.8531
1988,2,1,3,908,9.2946
1988,2,1,4,897,8.4021
1988,2,1,5,1005,8.5876
1988,2,2,1,213,6.5585
1988,2,2,2,252,9.2003
1988,2,2,3,267,9.5305
1988,2,2,4,311,10.5444
1988,2,2,5,342,11.0791
1988,2,3,1,180,-0.0640
1988,2,3,2,233,6.0595
1988,2,3,3,234,6.0052
1988,2,3,4,208,6.5803
1988,2,3,5,192,5.9646
1988,3,1,1,590,4.7834
1988,3,1,2,836,5.6992
1988,3,1,3,939,6.3281
1988,3,1,4,909,4.9999
1988,3,1,5,1033,5.8649
1988,3,2,1,215,1.4552
1988,3,2,2,249,2.3505
1988,3,2,3,280,5.1671
1988,3,2,4,317,4.3192
1988,3,2,5,340,4.6651
1988,3,3,1,187,-3.3910
1988,3,3,2,238,-1.8096
1988,3,3,3,235,-2.9446
1988,3,3,4,209,-2.6819
1988,3,3,5,193,-2.1162
1988,4,1,1,593,1.1161
1988,4,1,2,824,1.0884
1988,4,1,3,936,2.1666
1988,4,1,4,903,2.2032
1988,4,1,5,1036,2.5330
1988,4,2,1,218,1.9964
1988,4,2,2,248,1.3464
1988,4,2,3,273,2.3659
1988,4,2,4,316,2.4976
1988,4,2,5,336,1.6026
1988,4,3,1,183,-0.2994
1988,4,3,2,232,1.3078
1988,4,3,3,227,1.6732
1988,4,3,4,196,0.5919
1988,4,3,5,189,1.6740
1988,5,1,1,607,-3.8396
1988,5,1,2,828,-2.0247
1988,5,1,3,933,-1.9040
1988,5,1,4,899,-1.6493
1988,5,1,5,1051,-2.9393
1988,5,2,1,219,-0.7997
1988,5,2,2,250,-1.9298
1988,5,2,3,288,-1.7742
1988,5,2,4,316,-1.8690
1988,5,2,5,338,-1.4666
1988,5,3,1,187,3.2479
1988,5,3,2,236,-0.7851
1988,5,3,3,237,0.1288
1988,5,3,4,205,-0.4169
1988,5,3,5,191,-0.2863
1988,6,1,1,619,5.3387
1988,6,1,2,843,6.7419
1988,6,1,3,954,7.1160
1988,6,1,4,925,6.7485
1988,6,1,5,1048,7.9802
1988,6,2,1,219,5.0067
1988,6,2,2,251,7.2940
1988,6,2,3,289,8.0635
1988,6,2,4,320,8.0724
1988,6,2,5,340,9.5633
1988,6,3,1,186,3.5936
1988,6,3,2,234,5.2517
1988,6,3,3,235,5.8392
1988,6,3,4,206,3.0932
1988,6,3,5,186,6.4634
1988,7,1,1,577,-0.8212
1988,7,1,2,798,-1.5041
1988,7,1,3,937,-0.2474
1988,7,1,4,889,-0.0200
1988,7,1,5,1020,-0.0350
1988,7,2,1,204,-0.0713
1988,7,2,2,247,-1.6617
1988,7,2,3,283,-2.1005
1988,7,2,4,309,-1.4585
1988,7,2,5,330,-2.9678
1988,7,3,1,189,-0.7194
1988,7,3,2,231,-0.7841
1988,7,3,3,228,-1.4467
1988,7,3,4,201,-0.8519
1988,7,3,5,181,-0.8006
1988,8,1,1,570,-1.6328
1988,8,1,2,788,-1.8471
1988,8,1,3,934,-2.3662
1988,8,1,4,887,-1.8279
1988,8,1,5,1019,-2.8330
1988,8,2,1,204,-2.4274
1988,8,2,2,248,-2.7848
1988,8,2,3,295,-2.9639
1988,8,2,4,315,-3.7109
1988,8,2,5,328,-3.9118
1988,8,3,1,190,-1.0467
1988,8,3,2,232,-3.6110
1988,8,3,3,238,-3.6975
1988,8,3,4,208,-3.8230
1988,8,3,5,181,-2.9008
1988,9,1,1,571,1.0347
1988,9,1,2,809,1.7322
1988,9,1,3,971,1.9382
1988,9,1,4,897,3.2572
1988,9,1,5,1028,3.7096
1988,9,2,1,203,3.5184
1988,9,2,2,250,3.0554
1988,9,2,3,302,2.9251
1988,9,2,4,328,3.0988
1988,9,2,5,332,3.0395
1988,9,3,1,188,4.0749
1988,9,3,2,234,3.6256
1988,9,3,3,246,3.0805
1988,9,3,4,209,4.3139
1988,9,3,5,177,6.2944
1988,10,1,1,553,-0.3660
1988,10,1,2,791,-3.2771
1988,10,1,3,948,-1.6706
1988,10,1,4,886,-2.1213
1988,10,1,5,1009,-0.9267
1988,10,2,1,193,0.4694
1988,10,2,2,236,-1.3488
1988,10,2,3,296,-0.9070
1988,10,2,4,330,-0.7302
1988,10,2,5,323,-0.6216
1988,10,3,1,185,1.9611
1988,10,3,2,228,3.3208
1988,10,3,3,238,1.2135
1988,10,3,4,204,2.5986
1988,10,3,5,171,3.1214
1988,11,1,1,541,-4.2660
1988,11,1,2,794,-4.3093
1988,11,1,3,954,-5.0427
1988,11,1,4,887,-3.6480
1988,11,1,5,1016,-3.1486
1988,11,2,1,196,-1.2309
1988,11,2,2,235,-3.3225
1988,11,2,3,300,-2.7941
1988,11,2,4,331,-3.0596
1988,11,2,5,331,-3.1902
1988,11,3,1,186,-0.6914
1988,11,3,2,230,-1.4424
1988,11,3,3,241,-1.5455
1988,11,3,4,208,-1.0855
1988,11,3,5,176,-2.3508
1988,12,1,1,542,3.1205
1988,12,1,2,814,4.7171
1988,12,1,3,973,4.0861
1988,12,1,4,924,3.7816
1988,12,1,5,1045,4.3681
1988,12,2,1,197,4.1343
1988,12,2,2,237,5.0746
1988,12,2,3,300,4.7612
1988,12,2,4,331,4.6642
1988,12,2,5,333,5.4824
1988,12,3,1,184,1.1590
1988,12,3,2,230,2.3364
1988,12,3,3,242,2.6920
1988,12,3,4,206,2.3615
1988,12,3,5,174,2.0808
1989,1,1,1,525,5.1053
1989,1,1,2,792,3.9676
1989,1,1,3,950,4.3431
1989,1,1,4,898,4.8441
1989,1,1,5,1040,6.1852
1989,1,2,1,196,6.2080
1989,1,2,2,231,4.4486
1989,1,2,3,292,5.5907
1989,1,2,4,324,4.3176
1989,1,2,5,321,4.0755
1989,1,3,1,185,4.8701
1989,1,3,2,217,7.0810
1989,1,3,3,236,7.1745
1989,1,3,4,202,7.1972
1989,1,3,5,168,6.4880
1989,2,1,1,515,0.7520
1989,2,1,2,775,0.3591
1989,2,1,3,929,0.8947
1989,2,1,4,889,0.1857
1989,2,1,5,1033,0.6547
1989,2,2,1,193,1.2721
1989,2,2,2,219,0.7965
1989,2,2,3,295,0.4960
1989,2,2,4,327,0.9262
1989,2,2,5,324,0.9391
1989,2,3,1,183,-1.6945
1989,2,3,2,211,-2.2875
1989,2,3,3,236,-2.2214
1989,2,3,4,202,-2.7510
1989,2,3,5,174,-2.3965
1989,3,1,1,520,2.4294
